away_team_id,away_team_name,away_team_score,home_team_id,home_team_name,home_team_score,match_id,match_period,match_competition,match_round,match_season,match_seasonId,match_skyId,match_status,match_type,match_venue_id,match_venue_location,match_venue_name,_c18,team_name,total_match_score
t25,Middlesbrough,0,t57,Watford,1,7af1fb87-75e5-322a-94f0-8298e87e8e14,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429715,result,Regular,73,Watford,VicarageRoad,"",Middlesbrough,1
t94,Brentford,0,t41,BirminghamCity,1,a73e9fb4-d61e-34f4-9788-a0049ae68980,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429706,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Brentford,1
t72,RotherhamUnited,1,t112,WycombeWanderers,0,fd69d98c-692e-3e30-a686-04dec22a447f,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429716,result,Regular,3,Wycombe,AdamsPark,"",RotherhamUnited,1
t110,StokeCity,0,t103,Millwall,0,4af84d36-cfed-3ebb-99f3-6d2f8e13a6c9,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429712,result,Regular,101,London,TheDen,"",StokeCity,0
t5,BlackburnRovers,2,t91,Bournemouth,3,bcfb84b7-b264-3136-a415-778769e708fa,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429707,result,Regular,2734,Bournemouth,VitalityStadium,"",BlackburnRovers,5
t17,NottinghamForest,0,t52,QueensParkRangers,2,8c85ae9c-896e-3bc0-a336-ac3c9fe96054,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429714,result,Regular,68,London,KiyanPrinceFoundationStadium,"",NottinghamForest,2
t9,CoventryCity,1,t113,BristolCity,2,2cd27cdc-e4e6-3bcf-8895-112a90f3d1e5,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429708,result,Regular,4,Bristol,AshtonGate,"",CoventryCity,3
t19,SheffieldWednesday,2,t97,CardiffCity,0,5c59cdb4-b377-3aaa-a019-8ec25a2feddb,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429709,result,Regular,5040,Cardiff,CardiffCityStadium,"",SheffieldWednesday,2
t102,LutonTown,1,t37,Barnsley,0,1f14aa09-f9e0-3840-80c8-10e98878ffb9,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429705,result,Regular,53,Barnsley,Oakwell,"",LutonTown,1
t80,SwanseaCity,1,t107,PrestonNorthEnd,0,7790874d-0cc2-35db-a68d-c2a2c8eb625d,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429713,result,Regular,105,Preston,Deepdale,"",SwanseaCity,1
t108,Reading,2,t24,DerbyCounty,0,23525cee-d925-3868-924b-fffa697d23e8,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429710,result,Regular,45,Derby,PrideParkStadium,"",Reading,2
t45,NorwichCity,1,t38,HuddersfieldTown,0,402cacb7-f454-365c-8ff4-42932f0735a8,FullTime,SkyBetChampionship,1,Season2020/2021,2020,429711,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",NorwichCity,1
t52,QueensParkRangers,2,t9,CoventryCity,3,b326ced6-a3ec-3136-922b-b9c8ca2f652e,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429719,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",QueensParkRangers,5
t97,CardiffCity,2,t17,NottinghamForest,0,08886b52-95de-3bac-9fa1-65e5e375c0c9,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429723,result,Regular,40,Nottingham,TheCityGround,"",CardiffCity,2
t37,Barnsley,0,t108,Reading,2,8942168b-6d60-37e8-ac74-ef738ba72cb6,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429724,result,Regular,106,Reading,SelectCarLeasingStadium,"",Barnsley,2
t38,HuddersfieldTown,0,t94,Brentford,3,eec0191d-c990-3869-bfcb-f509716f8bc0,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429718,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",HuddersfieldTown,3
t41,BirminghamCity,0,t80,SwanseaCity,0,3be8f44b-cd94-32aa-8a43-a6fbf3f4b01a,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429728,result,Regular,2867,Swansea,LibertyStadium,"",BirminghamCity,0
t91,Bournemouth,1,t25,Middlesbrough,1,e9f7e43a-0a3f-35b9-ac4e-c2055fa795e9,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429721,result,Regular,46,Middlesbrough,RiversideStadium,"",Bournemouth,2
t112,WycombeWanderers,0,t5,BlackburnRovers,5,bc69a866-1993-3922-af16-1e06d2031b32,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429717,result,Regular,32,Blackburn,EwoodPark,"",WycombeWanderers,5
t103,Millwall,1,t72,RotherhamUnited,0,496d69bd-2d85-3705-b910-173492c7b5e9,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429725,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",Millwall,1
t57,Watford,0,t19,SheffieldWednesday,0,153ae619-5765-3b9e-94dc-5b3f9496c38d,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429726,result,Regular,41,Sheffield,Hillsborough,"",Watford,0
t24,DerbyCounty,1,t102,LutonTown,2,d9deeab8-3243-392f-ad50-a4cdf38539b2,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429720,result,Regular,100,Luton,KenilworthRoad,"",DerbyCounty,3
t107,PrestonNorthEnd,2,t45,NorwichCity,2,7440bc99-2b71-3cde-944a-4558d66e5a62,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429722,result,Regular,61,Norwich,CarrowRoad,"",PrestonNorthEnd,4
t113,BristolCity,2,t110,StokeCity,0,1ab7bc5f-d947-3786-abb5-7a5e7306d8fd,FullTime,SkyBetChampionship,2,Season2020/2021,2020,429727,result,Regular,1,Stoke,bet365Stadium,"",BristolCity,2
t17,NottinghamForest,0,t38,HuddersfieldTown,1,9a164afa-aef1-3ec5-b513-7d81b10ed874,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429735,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",NottinghamForest,1
t80,SwanseaCity,2,t112,WycombeWanderers,0,b3b8e6f8-3902-3fb1-a496-49e79cc4ad9c,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429740,result,Regular,3,Wycombe,AdamsPark,"",SwanseaCity,2
t102,LutonTown,0,t57,Watford,1,76b8f143-4298-378a-a12a-f4050c871f82,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429739,result,Regular,73,Watford,VicarageRoad,"",LutonTown,1
t25,Middlesbrough,1,t52,QueensParkRangers,1,d55d1a1c-c2bd-35da-8616-dabe616c62f6,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429738,result,Regular,68,London,KiyanPrinceFoundationStadium,"",Middlesbrough,2
t108,Reading,2,t97,CardiffCity,1,a81f4923-c1d0-3744-8917-b9d459ece5cc,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429733,result,Regular,5040,Cardiff,CardiffCityStadium,"",Reading,3
t94,Brentford,1,t103,Millwall,1,22327d0c-30d8-3e1c-9c8a-2b8b60700114,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429736,result,Regular,101,London,TheDen,"",Brentford,2
t72,RotherhamUnited,1,t41,BirminghamCity,1,7523300e-88a4-3688-81ef-e2837317cceb,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429730,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",RotherhamUnited,2
t9,CoventryCity,0,t37,Barnsley,0,6613f4a4-d74e-333e-b7c4-067f153662dc,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429729,result,Regular,53,Barnsley,Oakwell,"",CoventryCity,0
t5,BlackburnRovers,4,t24,DerbyCounty,0,c3950d68-9231-386e-8a77-6fb593214bb3,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429734,result,Regular,45,Derby,PrideParkStadium,"",BlackburnRovers,4
t110,StokeCity,1,t107,PrestonNorthEnd,0,38e25870-4db9-3e75-9e7b-c66ba2b0d186,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429737,result,Regular,105,Preston,Deepdale,"",StokeCity,1
t19,SheffieldWednesday,0,t113,BristolCity,2,e05f5ded-5fb5-3883-95e9-de94054c3d3e,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429732,result,Regular,4,Bristol,AshtonGate,"",SheffieldWednesday,2
t45,NorwichCity,0,t91,Bournemouth,1,629f9277-b902-36f7-818b-1c1a8cc658af,FullTime,SkyBetChampionship,3,Season2020/2021,2020,429731,result,Regular,2734,Bournemouth,VitalityStadium,"",NorwichCity,1
t91,Bournemouth,3,t9,CoventryCity,1,cc7eb440-0e2e-32ac-a68e-0c1890ab0202,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429743,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Bournemouth,4
t24,DerbyCounty,1,t45,NorwichCity,0,2888cbdf-6a86-3237-a1f0-ecbd2a8e50cf,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429746,result,Regular,61,Norwich,CarrowRoad,"",DerbyCounty,1
t52,QueensParkRangers,1,t19,SheffieldWednesday,1,169025d6-a5ad-3416-83fc-ce12a5ee7792,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429750,result,Regular,41,Sheffield,Hillsborough,"",QueensParkRangers,2
t113,BristolCity,2,t17,NottinghamForest,1,938a0257-dca8-32a5-ac5c-bd28cc7254ed,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429747,result,Regular,40,Nottingham,TheCityGround,"",BristolCity,3
t38,HuddersfieldTown,1,t72,RotherhamUnited,1,8003d7da-269e-39ca-8aa4-cce44658b4a4,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429749,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",HuddersfieldTown,2
t112,WycombeWanderers,0,t102,LutonTown,2,1e32160e-5b7b-3435-a38f-a411d769b54b,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429744,result,Regular,100,Luton,KenilworthRoad,"",WycombeWanderers,2
t97,CardiffCity,0,t5,BlackburnRovers,0,e1a8ba2b-4af2-3a78-b86b-3b761c046435,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429741,result,Regular,32,Blackburn,EwoodPark,"",CardiffCity,0
t57,Watford,0,t108,Reading,1,1510ac55-aaf2-373b-934f-899d6d1fcd9e,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429748,result,Regular,106,Reading,SelectCarLeasingStadium,"",Watford,1
t37,Barnsley,1,t25,Middlesbrough,2,e3150976-3c19-39fa-a7b2-05d452034166,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429745,result,Regular,46,Middlesbrough,RiversideStadium,"",Barnsley,3
t103,Millwall,1,t80,SwanseaCity,2,1bbd4e0d-a941-3687-a782-51681c7cc720,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429752,result,Regular,2867,Swansea,LibertyStadium,"",Millwall,3
t107,PrestonNorthEnd,4,t94,Brentford,2,2cf0095b-bb5d-3278-b858-e311de6422e4,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429742,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",PrestonNorthEnd,6
t41,BirminghamCity,1,t110,StokeCity,1,498f7c95-1317-32d1-a10b-a70ec8ab409b,FullTime,SkyBetChampionship,4,Season2020/2021,2020,429751,result,Regular,1,Stoke,bet365Stadium,"",BirminghamCity,2
t57,Watford,1,t24,DerbyCounty,0,1ef5acf8-5993-3320-911a-7b66033153f2,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429758,result,Regular,45,Derby,PrideParkStadium,"",Watford,1
t103,Millwall,2,t112,WycombeWanderers,1,2fe85a88-f2ec-3400-a808-9d35f8c7526c,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429764,result,Regular,3,Wycombe,AdamsPark,"",Millwall,3
t108,Reading,0,t25,Middlesbrough,0,8c17d36b-ff53-31da-84be-55724098a3da,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429760,result,Regular,46,Middlesbrough,RiversideStadium,"",Reading,0
t110,StokeCity,2,t102,LutonTown,0,5d6813c4-a778-38fd-9ce4-c8ecd2ccde22,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429759,result,Regular,100,Luton,KenilworthRoad,"",StokeCity,2
t9,CoventryCity,0,t94,Brentford,2,4cd9dbd7-7379-3530-b94c-72b33238ed89,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429757,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",CoventryCity,2
t45,NorwichCity,2,t72,RotherhamUnited,1,79b29fbb-cc0e-349b-9090-8272054b3fd3,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429762,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",NorwichCity,3
t52,QueensParkRangers,0,t91,Bournemouth,0,999034e1-168e-3648-80c1-39530fcd3a32,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429756,result,Regular,2734,Bournemouth,VitalityStadium,"",QueensParkRangers,0
t38,HuddersfieldTown,2,t80,SwanseaCity,1,354f7e64-53df-380f-926e-1697806cc7ad,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429763,result,Regular,2867,Swansea,LibertyStadium,"",HuddersfieldTown,3
t113,BristolCity,2,t37,Barnsley,2,f6bfa5dc-36b5-3df0-959a-1d1ee2f843ea,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429753,result,Regular,53,Barnsley,Oakwell,"",BristolCity,4
t17,NottinghamForest,1,t5,BlackburnRovers,0,3a9254db-9715-3ac6-b1fc-62156129500a,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429755,result,Regular,32,Blackburn,EwoodPark,"",NottinghamForest,1
t19,SheffieldWednesday,1,t41,BirminghamCity,0,86c727dc-7cb3-339c-930f-e9b35a6b5654,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429754,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",SheffieldWednesday,1
t97,CardiffCity,1,t107,PrestonNorthEnd,0,e6f20230-3f72-355c-9485-6fa78a2b7570,FullTime,SkyBetChampionship,5,Season2020/2021,2020,429761,result,Regular,105,Preston,Deepdale,"",CardiffCity,1
t102,LutonTown,0,t103,Millwall,2,2b1f5617-4079-384a-a963-f3f53b1c028e,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429767,result,Regular,101,London,TheDen,"",LutonTown,2
t72,RotherhamUnited,1,t17,NottinghamForest,1,e00bc8d1-18a4-3de9-9318-c61d9f5903fc,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429769,result,Regular,40,Nottingham,TheCityGround,"",RotherhamUnited,2
t25,Middlesbrough,1,t113,BristolCity,0,c7579e50-8e34-388e-b8e4-e40b4cbb052a,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429765,result,Regular,4,Bristol,AshtonGate,"",Middlesbrough,1
t41,BirminghamCity,0,t45,NorwichCity,1,5a860545-6e31-39b1-95fc-27ebfc40943e,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429768,result,Regular,61,Norwich,CarrowRoad,"",BirminghamCity,1
t24,DerbyCounty,0,t38,HuddersfieldTown,1,cbe7731d-c6dd-37d4-b845-292513c34ca0,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429772,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",DerbyCounty,1
t80,SwanseaCity,1,t9,CoventryCity,1,09dcf927-072f-391e-bfe5-e382c3083018,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429766,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",SwanseaCity,2
t112,WycombeWanderers,0,t108,Reading,1,58150c5c-ad86-312b-abc3-41cc0c32040c,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429770,result,Regular,106,Reading,SelectCarLeasingStadium,"",WycombeWanderers,1
t94,Brentford,2,t19,SheffieldWednesday,1,b403b245-1198-3e81-8fd5-9c019ac71e41,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429774,result,Regular,41,Sheffield,Hillsborough,"",Brentford,3
t91,Bournemouth,1,t97,CardiffCity,1,b303d6f5-3cfb-3212-80dc-1978cb86ca32,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429771,result,Regular,5040,Cardiff,CardiffCityStadium,"",Bournemouth,2
t37,Barnsley,2,t110,StokeCity,2,21ab9bfd-b227-34ee-b4f9-e08c459d3636,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429775,result,Regular,1,Stoke,bet365Stadium,"",Barnsley,4
t107,PrestonNorthEnd,2,t52,QueensParkRangers,0,2708746a-ead0-3a76-ad5e-16f83520e7b8,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429773,result,Regular,68,London,KiyanPrinceFoundationStadium,"",PrestonNorthEnd,2
t5,BlackburnRovers,1,t57,Watford,3,065a97e7-87b6-3fd0-b2b3-d31e97c719dd,FullTime,SkyBetChampionship,6,Season2020/2021,2020,429776,result,Regular,73,Watford,VicarageRoad,"",BlackburnRovers,4
t24,DerbyCounty,1,t17,NottinghamForest,1,123daacb-8156-3f51-8d56-c0958e4c6cf5,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429783,result,Regular,40,Nottingham,TheCityGround,"",DerbyCounty,2
t91,Bournemouth,1,t57,Watford,1,dc719444-68cb-356c-b8c1-bdb8b7685b52,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429788,result,Regular,73,Watford,VicarageRoad,"",Bournemouth,2
t37,Barnsley,1,t103,Millwall,1,6b61cfe9-a292-3630-82ca-b99231c2cbdb,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429781,result,Regular,101,London,TheDen,"",Barnsley,2
t25,Middlesbrough,1,t97,CardiffCity,1,ae023166-c428-3351-8343-795cbad3ebde,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429778,result,Regular,5040,Cardiff,CardiffCityStadium,"",Middlesbrough,2
t80,SwanseaCity,1,t113,BristolCity,1,7151091d-31d3-3bbf-a15b-4440ae037f00,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429777,result,Regular,4,Bristol,AshtonGate,"",SwanseaCity,2
t107,PrestonNorthEnd,2,t38,HuddersfieldTown,1,35f65307-f8b7-3c8d-a26d-d8d4dfd5880e,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429780,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",PrestonNorthEnd,3
t5,BlackburnRovers,4,t9,CoventryCity,0,1a066415-2da2-314f-8832-aef0c81f5c42,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429779,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",BlackburnRovers,4
t102,LutonTown,1,t19,SheffieldWednesday,0,46c3f701-34ff-3cf1-a889-ab3902115d67,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429786,result,Regular,41,Sheffield,Hillsborough,"",LutonTown,1
t41,BirminghamCity,0,t52,QueensParkRangers,0,c6b2b5c4-386d-3318-8137-ab95acf06097,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429784,result,Regular,68,London,KiyanPrinceFoundationStadium,"",BirminghamCity,0
t72,RotherhamUnited,0,t108,Reading,3,194c83fa-b635-3c99-a843-45a651b7a339,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429785,result,Regular,106,Reading,SelectCarLeasingStadium,"",RotherhamUnited,3
t94,Brentford,2,t110,StokeCity,3,484b0d3c-b18c-3af4-b4e7-5d879ab004d0,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429787,result,Regular,1,Stoke,bet365Stadium,"",Brentford,5
t112,WycombeWanderers,1,t45,NorwichCity,2,cea9eb3b-8cfb-319c-bfd0-1c6f590cd7f0,FullTime,SkyBetChampionship,7,Season2020/2021,2020,429782,result,Regular,61,Norwich,CarrowRoad,"",WycombeWanderers,3
t52,QueensParkRangers,0,t37,Barnsley,3,71b8a19e-941f-369e-b800-818feeecd9ad,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429789,result,Regular,53,Barnsley,Oakwell,"",QueensParkRangers,3
t108,Reading,4,t5,BlackburnRovers,2,91b95b79-f902-3bbe-a74f-51db0367ea08,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429790,result,Regular,32,Blackburn,EwoodPark,"",Reading,6
t57,Watford,1,t112,WycombeWanderers,1,eb3ee1ba-3e0f-3301-8449-e3f4a2e6f977,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429794,result,Regular,3,Wycombe,AdamsPark,"",Watford,2
t45,NorwichCity,1,t94,Brentford,1,9a323130-1769-3a34-96a3-773f348e27ad,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429791,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",NorwichCity,2
t110,StokeCity,0,t80,SwanseaCity,2,977f41c9-a5ec-39f4-9392-4907242dba05,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429793,result,Regular,2867,Swansea,LibertyStadium,"",StokeCity,2
t9,CoventryCity,0,t25,Middlesbrough,2,fdcc1940-37f6-38ba-b6ea-7c68e251e404,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429792,result,Regular,46,Middlesbrough,RiversideStadium,"",CoventryCity,2
t103,Millwall,2,t107,PrestonNorthEnd,0,90c215bd-f3fc-36cb-99ba-32405e9a812d,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429799,result,Regular,105,Preston,Deepdale,"",Millwall,2
t97,CardiffCity,1,t24,DerbyCounty,1,01b14119-be40-34eb-940f-5e93f4626d48,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429797,result,Regular,45,Derby,PrideParkStadium,"",CardiffCity,2
t38,HuddersfieldTown,1,t41,BirminghamCity,2,14ed9cf3-7007-3e91-b876-392e130ca939,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429795,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",HuddersfieldTown,3
t17,NottinghamForest,1,t102,LutonTown,1,1caf6954-9c06-3228-b9a5-dfa87f294298,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429798,result,Regular,100,Luton,KenilworthRoad,"",NottinghamForest,2
t113,BristolCity,0,t91,Bournemouth,1,0a537971-5d04-3cbd-bd83-e46a4e156d2d,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429796,result,Regular,2734,Bournemouth,VitalityStadium,"",BristolCity,1
t19,SheffieldWednesday,0,t72,RotherhamUnited,3,49614a7c-b276-3a26-b30b-d90b403110b1,FullTime,SkyBetChampionship,8,Season2020/2021,2020,429800,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",SheffieldWednesday,3
t108,Reading,2,t9,CoventryCity,3,611a1fcb-2601-3039-a304-1eb714689029,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429804,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Reading,5
t45,NorwichCity,3,t113,BristolCity,1,d04ba13f-2f96-3093-8cff-df624c9e91a5,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429803,result,Regular,4,Bristol,AshtonGate,"",NorwichCity,4
t57,Watford,0,t37,Barnsley,1,946af675-1d29-3a9d-8e07-003edca279c2,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429801,result,Regular,53,Barnsley,Oakwell,"",Watford,1
t38,HuddersfieldTown,3,t103,Millwall,0,8f144e85-0d96-305c-acac-1582beeab5e7,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429807,result,Regular,101,London,TheDen,"",HuddersfieldTown,3
t94,Brentford,3,t102,LutonTown,0,5242a92d-2715-3986-9034-71bc41560b3f,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429805,result,Regular,100,Luton,KenilworthRoad,"",Brentford,3
t17,NottinghamForest,0,t25,Middlesbrough,1,cdfc905c-470f-39fc-b036-1d782a735439,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429806,result,Regular,46,Middlesbrough,RiversideStadium,"",NottinghamForest,1
t5,BlackburnRovers,0,t80,SwanseaCity,2,d8c6e4ad-637c-344a-a937-866e6eaee8a3,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429811,result,Regular,2867,Swansea,LibertyStadium,"",BlackburnRovers,2
t72,RotherhamUnited,0,t110,StokeCity,1,241b62e2-4562-32ee-9d4b-70b1f56459cc,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429810,result,Regular,1,Stoke,bet365Stadium,"",RotherhamUnited,1
t24,DerbyCounty,1,t91,Bournemouth,1,13c70736-3e17-3e07-8c98-be492a41f2d6,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429802,result,Regular,2734,Bournemouth,VitalityStadium,"",DerbyCounty,2
t97,CardiffCity,2,t52,QueensParkRangers,3,9322a032-f4fa-35cc-99e6-85386c07acfc,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429809,result,Regular,68,London,KiyanPrinceFoundationStadium,"",CardiffCity,5
t19,SheffieldWednesday,0,t112,WycombeWanderers,1,773a2d28-c07c-35aa-8d3d-c47bb72f39eb,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429812,result,Regular,3,Wycombe,AdamsPark,"",SheffieldWednesday,1
t41,BirminghamCity,2,t107,PrestonNorthEnd,1,b6c6b42e-e9a2-3315-b0ef-511223f78de1,FullTime,SkyBetChampionship,9,Season2020/2021,2020,429808,result,Regular,105,Preston,Deepdale,"",BirminghamCity,3
t80,SwanseaCity,1,t94,Brentford,1,9b617a82-b6ff-342a-b928-9393ee9538ad,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429814,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",SwanseaCity,2
t103,Millwall,0,t45,NorwichCity,0,799c0a16-3ea6-3e79-9728-7e971605f01e,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429817,result,Regular,61,Norwich,CarrowRoad,"",Millwall,0
t113,BristolCity,2,t38,HuddersfieldTown,1,f49c3f26-9e20-3d13-a694-daa1becbd3b6,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429816,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",BristolCity,3
t91,Bournemouth,0,t19,SheffieldWednesday,1,6305b3d6-324d-3511-9ff1-5e6ca193ac6a,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429818,result,Regular,41,Sheffield,Hillsborough,"",Bournemouth,1
t37,Barnsley,0,t97,CardiffCity,3,12f03fa9-d67f-381d-bbb1-acf48d9e0c21,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429815,result,Regular,5040,Cardiff,CardiffCityStadium,"",Barnsley,3
t25,Middlesbrough,0,t5,BlackburnRovers,0,0e95b0c1-a6f1-3d84-b246-67785c0f5d47,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429813,result,Regular,32,Blackburn,EwoodPark,"",Middlesbrough,0
t110,StokeCity,2,t57,Watford,3,32793be1-5e2c-35bf-8df4-82016b3e6496,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429824,result,Regular,73,Watford,VicarageRoad,"",StokeCity,5
t107,PrestonNorthEnd,3,t108,Reading,0,8b30649d-4f89-3758-ab2f-388fe8600a66,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429822,result,Regular,106,Reading,SelectCarLeasingStadium,"",PrestonNorthEnd,3
t112,WycombeWanderers,2,t41,BirminghamCity,1,d5a0a794-177a-3fb7-aa32-89fde1d857bb,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429819,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",WycombeWanderers,3
t9,CoventryCity,1,t17,NottinghamForest,2,193865dc-f05e-3db0-bb57-204e53c0e455,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429821,result,Regular,40,Nottingham,TheCityGround,"",CoventryCity,3
